7097e47f70f146d3bbb327977bcaffbb,C1234,B1,F2,FI,FT4,FI5
e5b2cb2a88584c4a93dbe583519032e6,C1234,B1,F2,FI,FT4,FT5
d1834457c5c54e319759d415d82ca25f,C1234,B1,F2,FT,T34,T35
b80d4968e11441bca712660cd9ed1f9d,C1234,B1,F2,FT,T34,FI5
40c041c5c8464db0b625159726e506f3,C1234,B1,F2,FT,T34,FT5
c6c7a856c1044253bd0e33012e404058,C1234,B1,F2,FT,FI4,T35
d52b6d7e1f6948ea974d8cf12a2006d2,C1234,B1,F2,FT,FI4,FI5
71ea6fe776f74a228073d7d3bd17e1f4,C1234,B1,F2,FT,FI4,FT5
f406d24a8a8444f489ff2e59302010d1,C1234,B1,F2,FT,FT4,T35
2b468938ba184658b04d52c069e567ca,C1234,B1,F2,FT,FT4,FI5
2e0b9522c1fb40849d5a69d4e1ccd016,C1234,B1,F2,FT,FT4,FT5
a37e5f0f4ee849d5883ea54f93811cfa,C1234,C1,E2,T3,T34,T35
866550683f3047f5a3ca5e6255908366,C1234,C1,E2,T3,T34,FI5
4a6040131e334fdbaf247bc1a508f320,C1234,C1,E2,T3,T34,FT5
54347aef88ef49139b1f843b3cd8e2db,C1234,C1,E2,T3,FI4,T35
421f90c8192c405fbfc34e153c0121d3,C1234,C1,E2,T3,FI4,FI5
4800f33bf978452ba0bf2dfc5cf1b0ec,C1234,C1,E2,T3,FI4,FT5
601b3b3555224694abcfaeab8c461182,C1234,C1,E2,T3,FT4,T35
9a125d3a7e484f8fbf7361d4c45573fa,C1234,C1,E2,T3,FT4,FI5
96b235c8aa0c4ae7900cc54970be56de,C1234,C1,E2,T3,FT4,FT5
389757ccb85f4de695784ec525d432a7,C1234,C1,E2,FI,T34,T35
2c91723a8ee34e0d8d364c0d157d3f94,C1234,C1,E2,FI,T34,FI5
a970f53805fa41f5936d14f107ad2042,C1234,C1,E2,FI,T34,FT5
3429e71d2ed645598e194b3cb978e83e,C1234,C1,E2,FI,FI4,T35
17f51f6a9c574037a857c251d81792b4,C1234,C1,E2,FI,FI4,FI5
64c4add262e94a29bbb38c45ca60367e,C1234,C1,E2,FI,FI4,FT5
40343e4299014a5f85a3c6bfa947b37d,C1234,C1,E2,FI,FT4,T35
b6be9a3ca94445f5a40035bae9483391,C1234,C1,E2,FI,FT4,FI5
6f04cea9ce6244bf90ca04967f35f39a,C1234,C1,E2,FI,FT4,FT5
50600e8cb8c44d0aac02d4625b6c5641,C1234,C1,E2,FT,T34,T35
0a4dc263fb6043d690eb2d63570b0601,C1234,C1,E2,FT,T34,FI5
823008d23a9d48be8dc32ff2fc2ab8f6,C1234,C1,E2,FT,T34,FT5
592d902a0d404bc6889e4c3f143e28b7,C1234,C1,E2,FT,FI4,T35
f6a9e9b9f0054dd4b309abb1680d5105,C1234,C1,E2,FT,FI4,FI5
1092b6a5e1194d67be8591684c762776,C1234,C1,E2,FT,FI4,FT5
d3c5a965d102493c8a0c806ad2caa11f,C1234,C1,E2,FT,FT4,T35
bdd3bfd8ce0b4276978e9408dcf8e56b,C1234,C1,E2,FT,FT4,FI5
afc244a4824b46efad511fbdeb03c6aa,C1234,C1,E2,FT,FT4,FT5
fc20a6051f4b4149aca10350bbfc0b4e,C1234,C1,F2,T3,T34,T35
311038f0bcb7409ba76ba11df8c22e26,C1234,C1,F2,T3,T34,FI5
f570a4ff3d614ad0b59befd4b8d10211,C1234,C1,F2,T3,T34,FT5
0e096581ec2c40a59d9f2fc224012c8c,C1234,C1,F2,T3,FI4,T35
cb2de22b85d3472984fac46573adeacf,C1234,C1,F2,T3,FI4,FI5
2eb7a810d0ba4bdf9b70fc07370726bc,C1234,C1,F2,T3,FI4,FT5
39f9600a52fb41dc9235b4f3493d0229,C1234,C1,F2,T3,FT4,T35
34d54882c8e24cc794e45adfdf47e22d,C1234,C1,F2,T3,FT4,FI5
77444b9939164205950392fabcc874c5,C1234,C1,F2,T3,FT4,FT5
4f63d441db63486398aeb94163e63b65,C1234,C1,F2,FI,T34,T35
3dc92654c2084043a7a213d33fae223b,C1234,C1,F2,FI,T34,FI5
c3312b78afd94809acf48339505b117a,C1234,C1,F2,FI,T34,FT5
5ddd31f1313e4bb9a67a5fe1f3377631,C1234,C1,F2,FI,FI4,T35
6000d7c4a42c43fa9668ca93ce512dba,C1234,C1,F2,FI,FI4,FI5
ac30efdaacbc4d3db1ff7d19019a4f4d,C1234,C1,F2,FI,FI4,FT5
c8132d8fb5954ad295d4b51e1ef86b90,C1234,C1,F2,FI,FT4,T35
4583afdc0ff54acbb86e4097170a96f7,C1234,C1,F2,FI,FT4,FI5
479660a90a2d4af98fefe23ddcb7aa7a,C1234,C1,F2,FI,FT4,FT5
f96b81bca45648d8be4807e8d5799363,C1234,C1,F2,FT,T34,T35
29b39959c3ac48f39590571408329897,C1234,C1,F2,FT,T34,FI5
ce0ed549713f4154b3348fb19a2c3ef7,C1234,C1,F2,FT,T34,FT5
922b58f8f46b4423bbf0b17f62954705,C1234,C1,F2,FT,FI4,T35
803ada8c500b4a3fae10f7a47eb6b068,C1234,C1,F2,FT,FI4,FI5
e23d5e4da52d47009b451ef9f75128f6,C1234,C1,F2,FT,FI4,FT5
e89a3966f57747ec92c58f013e5530a6,C1234,C1,F2,FT,FT4,T35
00a9ee052fec4c2d9cf186a80afa251a,C1234,C1,F2,FT,FT4,FI5
e2e69f05afd841d49b5f1efcdc84c149,C1234,C1,F2,FT,FT4,FT5
f73b6701fa624cf4a3b5fe4054bc9742,C1243,A1,E2,T3,T34,T35
4b71ad2a87204693bbf08cc45525e603,C1243,A1,E2,T3,T34,FI5
6f50348066b94f4da67aaf9f495f231f,C1243,A1,E2,T3,T34,FT5
80b0b498953d4caa988b94309e07fe3b,C1243,A1,E2,T3,FI4,T35
9aeaaef7fce04889bb8e857d25ec0d2b,C1243,A1,E2,T3,FI4,FI5
4cc47795a756497cb5795758fce7b33b,C1243,A1,E2,T3,FI4,FT5
c88452dc3a644c3e9dd9f3c60c44d1fd,C1243,A1,E2,T3,FT4,T35
29114a4839ab4abebd3c1934cf7b9a99,C1243,A1,E2,T3,FT4,FI5
38053817cb2c4d3fa9ca943d6678caae,C1243,A1,E2,T3,FT4,FT5
3f7e9e30d91c45c6bdb05ef0be3cc4e0,C1243,A1,E2,FI,T34,T35
8f30a51b3e684af5a40d94e72c7738a6,C1243,A1,E2,FI,T34,FI5
88d7265c43c84b7fbd30043892e1df03,C1243,A1,E2,FI,T34,FT5
5bda1a6855cb42579659eb8e8511ecdc,C1243,A1,E2,FI,FI4,T35
573c4b7bb4114ef3ba615498087b5a07,C1243,A1,E2,FI,FI4,FI5
4e64535d13df4429ae591a70d5e13eee,C1243,A1,E2,FI,FI4,FT5
010b9707fc2c47a497386545c34dab19,C1243,A1,E2,FI,FT4,T35
08ef24d074ff4160bdbd452e2af4704e,C1243,A1,E2,FI,FT4,FI5
95adbfe92df84ca19d19e1dea579300d,C1243,A1,E2,FI,FT4,FT5
1597c3876f9a47109b9d8bf78fe4e4da,C1243,A1,E2,FT,T34,T35
911b7d41529546bc820db8efe7d4d28c,C1243,A1,E2,FT,T34,FI5
e2eb819b599447aca22ee4484f479b2b,C1243,A1,E2,FT,T34,FT5
60d56e4d0fb749d891a867d2e9a2ea96,C1243,A1,E2,FT,FI4,T35
be8ecb85e48f47c1bab94113963357e0,C1243,A1,E2,FT,FI4,FI5
5a2057924085496aba759bdea0313a13,C1243,A1,E2,FT,FI4,FT5
bc19c4e0e34f4bae937c38b0581bca66,C1243,A1,E2,FT,FT4,T35
8e3e624a773b45e38989eae704b6157a,C1243,A1,E2,FT,FT4,FI5
6c071e843d874f53911b9e28db2d472c,C1243,A1,E2,FT,FT4,FT5
933235891928472ab88f330b8b9a0e1a,C1243,A1,F2,T3,T34,T35
8263081384a04e6b9c16e685b1d5e1d5,C1243,A1,F2,T3,T34,FI5
90f2f173499f4d78bf68357aa149b789,C1243,A1,F2,T3,T34,FT5
be1108187d9747fe8c3a0ecd33109db5,C1243,A1,F2,T3,FI4,T35
e1cf852043604545be0894a9321c359b,C1243,A1,F2,T3,FI4,FI5
8b7e8b4e31db44ab85edf8f15eded882,C1243,A1,F2,T3,FI4,FT5
ef80f7cd789f47cdad08442d14ff8e2d,C1243,A1,F2,T3,FT4,T35
8cd230fdee98451c91032a4467b6d0f2,C1243,A1,F2,T3,FT4,FI5
5b652609f92841c994117ef0eb1d2182,C1243,A1,F2,T3,FT4,FT5
753290cf4a20445488a94cad0a2682fd,C1243,A1,F2,FI,T34,T35
6c7aae6d73d049399a7155d06459e303,C1243,A1,F2,FI,T34,FI5
a44c2feac327481b96f038d1611390d2,C1243,A1,F2,FI,T34,FT5
dbf1de3dbda64c3b9de3e9fb81aea17d,C1243,A1,F2,FI,FI4,T35
4f80b00b6ee9465fa5cd811adc8a61f8,C1243,A1,F2,FI,FI4,FI5
e4d8dad143ad40c08672122e66b280c5,C1243,A1,F2,FI,FI4,FT5
4b8bf69ad7934a81a28d5d8b25ce800e,C1243,A1,F2,FI,FT4,T35
4a647d1af7474576b31bab7c0de9a9da,C1243,A1,F2,FI,FT4,FI5
7bfab233674a4404b1274340c92ad2b9,C1243,A1,F2,FI,FT4,FT5
769511c8031940538184a13048a8fda0,C1243,A1,F2,FT,T34,T35
c8f6920884444c88b6c99c7d6dedcb66,C1243,A1,F2,FT,T34,FI5
19e3ace58acd4a878a739632f2d5b801,C1243,A1,F2,FT,T34,FT5
0652d48c8a484e97b1dbe4358bacff44,C1243,A1,F2,FT,FI4,T35
eef1d96d063c40c1bbb91b0a6ef463e3,C1243,A1,F2,FT,FI4,FI5
48345f880b9c4e60af13ffd2ab6d7356,C1243,A1,F2,FT,FI4,FT5
10fb2b1f78d949ed94474838d2f01182,C1243,A1,F2,FT,FT4,T35
c3efe898136e4df1b6d4ddecdfdcbf1a,C1243,A1,F2,FT,FT4,FI5
78c417611d9d4e9da1ec3726f6c5821c,C1243,A1,F2,FT,FT4,FT5
b6ea1573b7d148118e5cc17791a42266,C1243,B1,E2,T3,T34,T35
b2751ddd13794cc58b8a9394fc2cc7e5,C1243,B1,E2,T3,T34,FI5
da6fb3230a2c4007a027962f476bf82e,C1243,B1,E2,T3,T34,FT5
bdb5997e84d94701a40529eb2f9dc793,C1243,B1,E2,T3,FI4,T35
34e4a798215f4d018f48dd85e5d6079b,C1243,B1,E2,T3,FI4,FI5
dad86b9a67214fadbb2ed05103b3a738,C1243,B1,E2,T3,FI4,FT5
b1944fd4cf56408ca984a6775f2cb868,C1243,B1,E2,T3,FT4,T35
c752b7bc004e45cab7fd7531a2bf9eb8,C1243,B1,E2,T3,FT4,FI5
7472f01a55fb4a69b0a208f035fa6cdb,C1243,B1,E2,T3,FT4,FT5
f2658d9b0e094b9a9a5b89ae2acca147,C1243,B1,E2,FI,T34,T35
33a74092683d4ef28c01cd98311cba3c,C1243,B1,E2,FI,T34,FI5
764b324d5f9a4f709ac861d81aed3206,C1243,B1,E2,FI,T34,FT5
cfb074392a424f77a8757bfb57cfa955,C1243,B1,E2,FI,FI4,T35
2d8c7a730487402982e5b0d70bd03f41,C1243,B1,E2,FI,FI4,FI5
7a8e39c52c9a49059491fc37b22acce2,C1243,B1,E2,FI,FI4,FT5
425ff02e9d354f1690fe81792eba3e5e,C1243,B1,E2,FI,FT4,T35
45a5326073d943afa5dc50f5ae3b0ba2,C1243,B1,E2,FI,FT4,FI5
844844c4d6be4414869b72ffcde4488e,C1243,B1,E2,FI,FT4,FT5
678d1097cfc848df9ac21f247fc15191,C1243,B1,E2,FT,T34,T35
fd1a42d773ab4724a3ac02450fe99f53,C1243,B1,E2,FT,T34,FI5
1b990d6f675e4c48a6aece5e3d355a5d,C1243,B1,E2,FT,T34,FT5
34dbb27e0cd349229bddc13f2df6f6ad,C1243,B1,E2,FT,FI4,T35
a9bb2f80b01d4db5b65d1824ea3273aa,C1243,B1,E2,FT,FI4,FI5
8c3693df1606498994fe7b66ed63262e,C1243,B1,E2,FT,FI4,FT5
c7a2f258383e4213bfc430db33f256f2,C1243,B1,E2,FT,FT4,T35
158c2d2319534c47873ee687b3ecc1b7,C1243,B1,E2,FT,FT4,FI5
5133d9122af2495c9862a054ca624e14,C1243,B1,E2,FT,FT4,FT5
bbd8237dd6da4590962109d0c8d3df46,C1243,B1,F2,T3,T34,T35
6389efa405ed4f898d23a7c97eecf8b2,C1243,B1,F2,T3,T34,FI5
a6cd1fe24e1a4ce0af7e1f78cfec6cd9,C1243,B1,F2,T3,T34,FT5
5c88c3290fbe453ba2ef12446b7ffc69,C1243,B1,F2,T3,FI4,T35
ba962a6a284749d69f8be9a1335b519c,C1243,B1,F2,T3,FI4,FI5
35e01561d46245f6a06f0fbac7ce8b39,C1243,B1,F2,T3,FI4,FT5
7e23f4e340e74786af389fcd09266a18,C1243,B1,F2,T3,FT4,T35
8580754817aa47ed9b5157b8c2900308,C1243,B1,F2,T3,FT4,FI5
ffae4b7108da4d03a836a1d5027a4191,C1243,B1,F2,T3,FT4,FT5
a35a6796027e4c308736a814421cbc40,C1243,B1,F2,FI,T34,T35
0d9fc59eb1c1419dab08f613de6f7845,C1243,B1,F2,FI,T34,FI5
17db101c786b4aa186cac5d0b73a0b99,C1243,B1,F2,FI,T34,FT5
10b9af1fbd5e435298bb3e2f0fc6e5ed,C1243,B1,F2,FI,FI4,T35
a94349eca703469dbecdba6e6efb5147,C1243,B1,F2,FI,FI4,FI5
e9a26640a99745ffb39d47bf1bd9e345,C1243,B1,F2,FI,FI4,FT5
4a6824be40f145e5be9729aaa4efdcd1,C1243,B1,F2,FI,FT4,T35
5d5fe534f0b9405296a5d781904972f0,C1243,B1,F2,FI,FT4,FI5
f89eec838ba943ce8cbd45f78294e9bb,C1243,B1,F2,FI,FT4,FT5
9ba48f1eac0944d886c8981e84845910,C1243,B1,F2,FT,T34,T35
7d4675eadf3540e580368a05b68f8278,C1243,B1,F2,FT,T34,FI5
8bdd2a04d6254ad09460fadd0ccce796,C1243,B1,F2,FT,T34,FT5
e6caa590897d4410ac21f87fb367ad13,C1243,B1,F2,FT,FI4,T35
85af9b60bee44f258d4434a3c28fdce8,C1243,B1,F2,FT,FI4,FI5
20f278b3971e4516b5c70c3b68987c7c,C1243,B1,F2,FT,FI4,FT5
8db52d1c7b37483fb7779a7626785f2b,C1243,B1,F2,FT,FT4,T35
88f4691c63194019b32c5b64d5c2f0c1,C1243,B1,F2,FT,FT4,FI5
fde50178ba304d4ab1664465872a3e38,C1243,B1,F2,FT,FT4,FT5
fa842ba3e7bd4859b25eeaaf93415f77,C1243,C1,E2,T3,T34,T35
d718f5c70f5644d5a1e180412d8b826f,C1243,C1,E2,T3,T34,FI5
2b53ed820db3460299a35177347ac8e9,C1243,C1,E2,T3,T34,FT5
99e416e73cf84ee196e2f7ae233a77ae,C1243,C1,E2,T3,FI4,T35
252ccc6e57e24e59b74d6ca876b7cd7e,C1243,C1,E2,T3,FI4,FI5
f8cb7c1ec6d6476b974e2c57da277646,C1243,C1,E2,T3,FI4,FT5
4eba13940c5e44b7ab90586c53dac033,C1243,C1,E2,T3,FT4,T35
332f7770d521440cb1aeacf4937ab8eb,C1243,C1,E2,T3,FT4,FI5
4759859b935347bdbcd13b901ab68e2b,C1243,C1,E2,T3,FT4,FT5
0adf8dd816274d60a64be9bdf06d1f0e,C1243,C1,E2,FI,T34,T35
d53fcf49a31f45dc971fec7cbc0996c5,C1243,C1,E2,FI,T34,FI5
ca3792ab98014f0e9070d1b75b6fb2f9,C1243,C1,E2,FI,T34,FT5
5869204d6c5d434caf9e139edc1d6780,C1243,C1,E2,FI,FI4,T35
4b056a8b01654b98ae5daa4d582065e5,C1243,C1,E2,FI,FI4,FI5
8f86c30e018244b982577c49a4c6550a,C1243,C1,E2,FI,FI4,FT5
a143b8f9b6194385aeff678ce56f38c3,C1243,C1,E2,FI,FT4,T35
9a753e6474634af28c08b69af8ee1bb0,C1243,C1,E2,FI,FT4,FI5
09841f73ccf648c0a4f0dc5a5a6d48bd,C1243,C1,E2,FI,FT4,FT5
61870e24691f4f16a7842a596d03d056,C1243,C1,E2,FT,T34,T35
48d50e7931034bb29faaabaa60ed1b82,C1243,C1,E2,FT,T34,FI5
0c047b6c738e45efa8e5024082bc3676,C1243,C1,E2,FT,T34,FT5
6e3633c2fe954a9abac03f7da23e0f3d,C1243,C1,E2,FT,FI4,T35
2b08745242dc4b22a5c9a920c0b3ec8f,C1243,C1,E2,FT,FI4,FI5
4ceca8eb440840faa403c7d2c45132d3,C1243,C1,E2,FT,FI4,FT5
b96a5328572d421897bd6c3184e3c49b,C1243,C1,E2,FT,FT4,T35
94850104a8084838a9c3aa551da0b371,C1243,C1,E2,FT,FT4,FI5
3f991224748040c3b85211b7fbcfface,C1243,C1,E2,FT,FT4,FT5
bc4dfe0543f444efaaac2eca88b69168,C1243,C1,F2,T3,T34,T35
d5d30192594543b6a480cfb06c64d7d2,C1243,C1,F2,T3,T34,FI5
2d488322b5b44009a860b1910d804ac8,C1243,C1,F2,T3,T34,FT5
c036126c55cc4b62b829f672fc562b6f,C1243,C1,F2,T3,FI4,T35
405a055c444b4475978cf349ef84ae3e,C1243,C1,F2,T3,FI4,FI5
aaa702435ec24676833abd4b5b8235c9,C1243,C1,F2,T3,FI4,FT5
ad8e5357d9fc42c1865c0975fddb1ff2,C1243,C1,F2,T3,FT4,T35
6ac2f1e19ef444f5a8104d0b9ed044ce,C1243,C1,F2,T3,FT4,FI5
3b06cae6d18b49f4b8b53b4745ea1c5b,C1243,C1,F2,T3,FT4,FT5
5b0b90c4f2564768928e4a26c148a2f5,C1243,C1,F2,FI,T34,T35
144ddaa032dc4677ac3fa080e46bc9cf,C1243,C1,F2,FI,T34,FI5
6b9a5786ff61464d86764b439fa621f3,C1243,C1,F2,FI,T34,FT5
4fcdf1270c42496c8a55576e0cbf9867,C1243,C1,F2,FI,FI4,T35
346d4c5aa5274088842bf7fe7515b358,C1243,C1,F2,FI,FI4,FI5
2441f2ec789a4fa0a6bd5bff4499197b,C1243,C1,F2,FI,FI4,FT5
0e818b1b6926493c8f2ed37f9c594c60,C1243,C1,F2,FI,FT4,T35
9354b106dfd845df912bbaddfe508ef6,C1243,C1,F2,FI,FT4,FI5
c2301f812ab34bd1bbddef011825f8ca,C1243,C1,F2,FI,FT4,FT5
690486fb67034bbe96e984f3b26f6da5,C1243,C1,F2,FT,T34,T35
f9d8198b72264c69a949c117435aa8e1,C1243,C1,F2,FT,T34,FI5
ce0ffb2524564ecaba3db02f6a4403d2,C1243,C1,F2,FT,T34,FT5
507efccd7c304a8e8a98ce276ad96f37,C1243,C1,F2,FT,FI4,T35
26e9fba2b24c49c7a2dfe6b5826ba739,C1243,C1,F2,FT,FI4,FI5
33fe2b274d46486a80a38757d034a037,C1243,C1,F2,FT,FI4,FT5
e9f0ee7b59224c2d8abc8d3b7da577cc,C1243,C1,F2,FT,FT4,T35
ff861d9a5c6b43ef8b701d7d77d97471,C1243,C1,F2,FT,FT4,FI5
5ad5c66b5234449e9187bd649f128a5e,C1243,C1,F2,FT,FT4,FT5
e79862cb02934f63b3872d0fc32f4ad5,C1324,A1,E2,T3,T34,T35
50bc0ea80cd04785b15018706a39929d,C1324,A1,E2,T3,T34,FI5
05f392067b434845a90fc242c55baaa6,C1324,A1,E2,T3,T34,FT5
af07bb4ec2cd40919d1e70517d4d1e48,C1324,A1,E2,T3,FI4,T35
8150d4ecbdb84d058cfa2620f22801b6,C1324,A1,E2,T3,FI4,FI5
323036bc00754189b81949af2b1d87f0,C1324,A1,E2,T3,FI4,FT5
