[INFO] 2015-06-11 11:11:31 | 初始化DataSource完成.
[INFO] 2015-06-11 11:11:31 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:11:31 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:11:31 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:11:31 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:11:31 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:11:31 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:11:31 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:11:31 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:11:31 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:11:31 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:11:31 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:11:35 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:11:35 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:11:35 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:11:35 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:11:39 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:11:39 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:11:39 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:11:39 | 正在清除历史.
[INFO] 2015-06-11 11:11:39 | 正在清除历史完成!
[INFO] 2015-06-11 11:11:39 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:11:39 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:11:39 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:11:39 | cap.ds.password:************
[DEBUG] 2015-06-11 11:11:39 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:11:39 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:11:39 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:11:39 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:11:39 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:11:39 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:11:39 | 初始化DataSource完成.
[INFO] 2015-06-11 11:11:39 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:11:39 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:11:39 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:11:39 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:11:39 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:11:39 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:11:39 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:11:39 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:11:39 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:11:39 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:11:39 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:11:42 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:11:42 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:11:43 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:11:43 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:11:54 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:11:54 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:11:54 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:11:54 | 正在清除历史.
[INFO] 2015-06-11 11:11:54 | 正在清除历史完成!
[INFO] 2015-06-11 11:11:54 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:11:54 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:11:54 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:11:54 | cap.ds.password:************
[DEBUG] 2015-06-11 11:11:54 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:11:54 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:11:54 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:11:54 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:11:54 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:11:54 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:11:54 | 初始化DataSource完成.
[INFO] 2015-06-11 11:11:54 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:11:54 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:11:54 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:11:54 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:11:54 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:11:54 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:11:54 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:11:54 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:11:54 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:11:54 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:11:54 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:11:57 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:11:57 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:11:58 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:11:58 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:12:42 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:12:42 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:12:42 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:12:42 | 正在清除历史.
[INFO] 2015-06-11 11:12:42 | 正在清除历史完成!
[INFO] 2015-06-11 11:12:42 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:12:42 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:12:42 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:12:42 | cap.ds.password:************
[DEBUG] 2015-06-11 11:12:42 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:12:42 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:12:42 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:12:42 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:12:42 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:12:42 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:12:42 | 初始化DataSource完成.
[INFO] 2015-06-11 11:12:42 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:12:42 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:12:42 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:12:42 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:12:42 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:12:42 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:12:42 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:12:42 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:12:42 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:12:42 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:12:42 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:12:46 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:12:46 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:12:46 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:12:46 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:12:48 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:12:48 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:12:48 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:12:48 | 正在清除历史.
[INFO] 2015-06-11 11:12:48 | 正在清除历史完成!
[INFO] 2015-06-11 11:12:48 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:12:48 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:12:48 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:12:48 | cap.ds.password:************
[DEBUG] 2015-06-11 11:12:48 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:12:48 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:12:48 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:12:48 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:12:48 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:12:48 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:12:48 | 初始化DataSource完成.
[INFO] 2015-06-11 11:12:48 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:12:48 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:12:48 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:12:48 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:12:48 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:12:48 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:12:48 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:12:48 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:12:48 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:12:48 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:12:48 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:12:51 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:12:51 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:12:52 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:12:52 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:12:53 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:12:53 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:12:53 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:12:53 | 正在清除历史.
[INFO] 2015-06-11 11:12:53 | 正在清除历史完成!
[INFO] 2015-06-11 11:12:53 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:12:53 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:12:53 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:12:53 | cap.ds.password:************
[DEBUG] 2015-06-11 11:12:53 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:12:53 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:12:53 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:12:53 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:12:53 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:12:53 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:12:53 | 初始化DataSource完成.
[INFO] 2015-06-11 11:12:53 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:12:54 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:12:54 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:12:54 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:12:54 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:12:54 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:12:54 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:12:54 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:12:54 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:12:54 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:12:54 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:12:57 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:12:57 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:12:57 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:12:57 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:12:58 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:12:58 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:12:58 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:12:58 | 正在清除历史.
[INFO] 2015-06-11 11:12:58 | 正在清除历史完成!
[INFO] 2015-06-11 11:12:58 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:12:58 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:12:58 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:12:58 | cap.ds.password:************
[DEBUG] 2015-06-11 11:12:58 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:12:58 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:12:58 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:12:58 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:12:58 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:12:58 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:12:58 | 初始化DataSource完成.
[INFO] 2015-06-11 11:12:58 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:12:59 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:12:59 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:12:59 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:12:59 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:12:59 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:12:59 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:12:59 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:12:59 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:12:59 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:12:59 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:13:02 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:13:02 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:13:02 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:13:02 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:13:04 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:13:04 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:13:04 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:13:04 | 正在清除历史.
[INFO] 2015-06-11 11:13:04 | 正在清除历史完成!
[INFO] 2015-06-11 11:13:04 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:13:04 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:13:04 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:13:04 | cap.ds.password:************
[DEBUG] 2015-06-11 11:13:04 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:13:04 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:13:04 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:13:04 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:13:04 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:13:04 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:13:04 | 初始化DataSource完成.
[INFO] 2015-06-11 11:13:04 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:13:04 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:13:04 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:13:04 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:13:04 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:13:04 | 正在创建CategoryListTable.
[INFO] 2015-06-11 11:13:04 | 创建CategoryListTable完成!
[DEBUG] 2015-06-11 11:13:04 | CategoryList CreateIndex:CREATE INDEX categoryList_CombOrder_index ON lee5hx.CategoryList(Comb_Order);
[INFO] 2015-06-11 11:13:04 | 正在创建CategoryListTable-Index.
[INFO] 2015-06-11 11:13:04 | 创建CategoryListTable-Index完成.
[INFO] 2015-06-11 11:13:04 | 正在生成InsertCategorySQL.
[INFO] 2015-06-11 11:13:08 | 生成InsertCategorySQL完成.
[INFO] 2015-06-11 11:13:08 | 正在将../tmp/lee5hx.CategoryList.cvs,以Copy_Insert方式批量插入.
[INFO] 2015-06-11 11:13:08 | ../tmp/lee5hx.CategoryList.cvs,以Copy_Insert批量插入完成!
[INFO] 2015-06-11 11:13:08 | Cap Init CategoryList 运行成功!
[INFO] 2015-06-11 11:13:10 | 开始执行:cap cap_demo -init
[INFO] 2015-06-11 11:13:10 | CAP load conf/cap_demo.properties complete.
[INFO] 2015-06-11 11:13:10 | CAP load conf/db_conf.properties complete.
[INFO] 2015-06-11 11:13:10 | 正在清除历史.
[INFO] 2015-06-11 11:13:10 | 正在清除历史完成!
[INFO] 2015-06-11 11:13:10 | 正在初始化DataSource.
[DEBUG] 2015-06-11 11:13:10 | cap.ds.driverClassName:org.postgresql.Driver
[DEBUG] 2015-06-11 11:13:10 | cap.ds.username:postgres
[DEBUG] 2015-06-11 11:13:10 | cap.ds.password:************
[DEBUG] 2015-06-11 11:13:10 | cap.ds.url:jdbc:postgresql://192.168.189.138:5432/CAPDB
[DEBUG] 2015-06-11 11:13:10 | cap.ds.initialSize:5
[DEBUG] 2015-06-11 11:13:10 | cap.ds.maxtotal:20
[DEBUG] 2015-06-11 11:13:10 | cap.ds.maxIdle:10
[DEBUG] 2015-06-11 11:13:10 | cap.ds.maxWaitMillis:10000
[DEBUG] 2015-06-11 11:13:10 | cap.ds.minIdle:1
[INFO] 2015-06-11 11:13:10 | 初始化DataSource完成.
[INFO] 2015-06-11 11:13:10 | 正在删除schema[lee5hx]及schema下所有的对象
[INFO] 2015-06-11 11:13:10 | 删除schema[lee5hx]完成!
[INFO] 2015-06-11 11:13:10 | 正在创建schema[lee5hx]
[INFO] 2015-06-11 11:13:10 | 创建schema[lee5hx]完成!
[DEBUG] 2015-06-11 11:13:10 | CategoryList CreateTable:CREATE TABLE lee5hx.CategoryList(Condition_UUID varchar(32),Comb_Order varchar(5),A1 varchar(2),A2 varchar(2),A3 varchar(2),A4x varchar(3),A5x varchar(3));
[INFO] 2015-06-11 11:13:10 | 正在创建CategoryListTable.
